submit_id,hold_d
IDX12425,68.0
IDX12426,15.0
IDX12427,18.0
IDX12428,18.0
IDX12429,39.0
IDX12430,0.0
IDX12431,50.0
IDX12432,13.0
IDX12433,139.0
IDX12434,47.0
IDX12435,50.0
IDX12436,16.0
IDX12437,2.0
IDX12438,3.0
IDX12439,19.0
IDX12440,736.0
IDX12441,676.0
IDX12442,9.0
IDX12443,734.0
IDX12444,28.0
IDX12445,196.0
IDX12446,0.0
IDX12447,3.0
IDX12448,74.0
IDX12449,54.0
IDX12450,0.0
IDX12451,2.0
IDX12452,3.0
IDX12453,0.0
IDX12454,1.0
IDX12455,1.0
IDX12456,6.0
IDX12457,12.0
IDX12458,18.0
IDX12459,11.0
IDX12460,9.0
IDX12461,6.0
IDX12462,5.0
IDX12463,36.0
IDX12464,25.0
IDX12465,5.0
IDX12466,5.0
IDX12467,5.0
IDX12468,14.0
IDX12469,19.0
IDX12470,647.0
IDX12471,634.0
IDX12472,268.0
IDX12473,621.0
IDX12474,674.0
IDX12475,598.0
IDX12476,412.0
IDX12477,626.0
IDX12478,667.0
IDX12479,695.0
IDX12480,635.0
IDX12481,46.0
IDX12482,16.0
IDX12483,8.0
IDX12484,15.0
IDX12485,649.0
IDX12486,7.0
IDX12487,7.0
IDX12488,10.0
IDX12489,13.0
IDX12490,13.0
IDX12491,28.0
IDX12492,188.0
IDX12493,66.0
IDX12494,4.0
IDX12495,16.0
IDX12496,8.0
IDX12497,36.0
IDX12498,54.0
IDX12499,48.0
IDX12500,12.0
IDX12501,54.0
IDX12502,60.0
IDX12503,60.0
IDX12504,72.0
IDX12505,43.0
IDX12506,11.0
IDX12507,683.0
IDX12508,20.0
IDX12509,23.0
IDX12510,2.0
IDX12511,3.0
IDX12512,130.0
IDX12513,162.0
IDX12514,6.0
IDX12515,5.0
IDX12516,161.0
IDX12517,15.0
IDX12518,32.0
IDX12519,-0.0
IDX12520,93.0
IDX12521,110.0
IDX12522,35.0
IDX12523,704.0
IDX12524,24.0
IDX12525,6.0
IDX12526,18.0
IDX12527,32.0
IDX12528,14.0
IDX12529,627.0
IDX12530,15.0
IDX12531,9.0
IDX12532,23.0
IDX12533,42.0
IDX12534,8.0
IDX12535,40.0
IDX12536,22.0
IDX12537,21.0
IDX12538,105.0
IDX12539,16.0
IDX12540,89.0
IDX12541,26.0
IDX12542,32.0
IDX12543,2.0
IDX12544,2.0
IDX12545,82.0
IDX12546,63.0
IDX12547,60.0
IDX12548,79.0
IDX12549,57.0
IDX12550,61.0
IDX12551,136.0
IDX12552,-2.0
IDX12553,10.0
IDX12554,9.0
IDX12555,92.0
IDX12556,60.0
IDX12557,619.0
IDX12558,665.0
IDX12559,30.0
IDX12560,33.0
IDX12561,36.0
IDX12562,34.0
IDX12563,34.0
IDX12564,3.0
IDX12565,4.0
IDX12566,12.0
IDX12567,44.0
IDX12568,243.0
IDX12569,45.0
IDX12570,12.0
IDX12571,38.0
IDX12572,21.0
IDX12573,8.0
IDX12574,12.0
IDX12575,701.0
IDX12576,13.0
IDX12577,13.0
IDX12578,7.0
IDX12579,46.0
IDX12580,371.0
IDX12581,24.0
IDX12582,22.0
IDX12583,18.0
IDX12584,654.0
IDX12585,3.0
IDX12586,12.0
IDX12587,62.0
IDX12588,25.0
IDX12589,20.0
IDX12590,-14.0
IDX12591,7.0
IDX12592,7.0
IDX12593,6.0
IDX12594,7.0
IDX12595,6.0
IDX12596,13.0
IDX12597,7.0
IDX12598,7.0
IDX12599,2.0
IDX12600,2.0
IDX12601,2.0
IDX12602,3.0
IDX12603,39.0
IDX12604,719.0
IDX12605,63.0
IDX12606,30.0
IDX12607,70.0
IDX12608,705.0
IDX12609,15.0
IDX12610,26.0
IDX12611,5.0
IDX12612,69.0
IDX12613,10.0
IDX12614,531.0
IDX12615,46.0
IDX12616,34.0
IDX12617,17.0
IDX12618,53.0
IDX12619,22.0
IDX12620,11.0
IDX12621,21.0
IDX12622,15.0
IDX12623,8.0
IDX12624,17.0
IDX12625,14.0
IDX12626,13.0
IDX12627,16.0
IDX12628,51.0
IDX12629,10.0
IDX12630,19.0
IDX12631,17.0
IDX12632,51.0
IDX12633,8.0
IDX12634,8.0
IDX12635,17.0
IDX12636,120.0
IDX12637,148.0
IDX12638,0.0
IDX12639,678.0
IDX12640,0.0
IDX12641,677.0
IDX12642,203.0
IDX12643,278.0
IDX12644,92.0
IDX12645,184.0
IDX12646,-0.0
IDX12647,449.0
IDX12648,2.0
IDX12649,5.0
IDX12650,81.0
IDX12651,48.0
IDX12652,7.0
IDX12653,43.0
IDX12654,8.0
IDX12655,12.0
IDX12656,14.0
IDX12657,27.0
IDX12658,32.0
IDX12659,38.0
IDX12660,13.0
IDX12661,26.0
IDX12662,3.0
IDX12663,30.0
IDX12664,47.0
IDX12665,11.0
IDX12666,21.0
IDX12667,71.0
IDX12668,12.0
IDX12669,33.0
IDX12670,52.0
IDX12671,21.0
IDX12672,13.0
IDX12673,16.0
IDX12674,25.0
IDX12675,4.0
IDX12676,2.0
IDX12677,42.0
IDX12678,22.0
IDX12679,22.0
IDX12680,8.0
IDX12681,48.0
IDX12682,8.0
IDX12683,27.0
IDX12684,27.0
IDX12685,3.0
IDX12686,9.0
IDX12687,377.0
IDX12688,14.0
IDX12689,3.0
IDX12690,81.0
IDX12691,10.0
IDX12692,49.0
IDX12693,11.0
IDX12694,155.0
IDX12695,8.0
IDX12696,8.0
IDX12697,25.0
IDX12698,11.0
IDX12699,6.0
IDX12700,31.0
IDX12701,11.0
IDX12702,12.0
IDX12703,28.0
IDX12704,4.0
IDX12705,4.0
IDX12706,10.0
IDX12707,33.0
IDX12708,9.0
IDX12709,27.0
IDX12710,9.0
IDX12711,167.0
IDX12712,35.0
IDX12713,57.0
IDX12714,59.0
IDX12715,12.0
IDX12716,14.0
IDX12717,35.0
IDX12718,14.0
IDX12719,19.0
IDX12720,32.0
IDX12721,13.0
IDX12722,39.0
IDX12723,0.0
IDX12724,12.0
IDX12725,12.0
IDX12726,16.0
IDX12727,17.0
IDX12728,15.0
IDX12729,12.0
IDX12730,5.0
IDX12731,69.0
IDX12732,30.0
IDX12733,14.0
IDX12734,14.0
IDX12735,45.0
IDX12736,31.0
IDX12737,40.0
IDX12738,30.0
IDX12739,72.0
IDX12740,6.0
IDX12741,16.0
IDX12742,13.0
IDX12743,37.0
IDX12744,11.0
IDX12745,23.0
IDX12746,179.0
IDX12747,13.0
IDX12748,27.0
IDX12749,11.0
IDX12750,32.0
IDX12751,13.0
IDX12752,9.0
IDX12753,10.0
IDX12754,34.0
IDX12755,49.0
IDX12756,638.0
IDX12757,5.0
IDX12758,54.0
IDX12759,14.0
IDX12760,2.0
IDX12761,25.0
IDX12762,12.0
IDX12763,9.0
IDX12764,0.0
IDX12765,5.0
IDX12766,25.0
IDX12767,27.0
IDX12768,28.0
IDX12769,156.0
IDX12770,93.0
IDX12771,75.0
IDX12772,10.0
IDX12773,330.0
IDX12774,328.0
IDX12775,705.0
IDX12776,685.0
IDX12777,415.0
IDX12778,703.0
IDX12779,628.0
IDX12780,5.0
IDX12781,654.0
IDX12782,208.0
IDX12783,68.0
IDX12784,7.0
IDX12785,135.0
IDX12786,49.0
IDX12787,31.0
IDX12788,3.0
IDX12789,55.0
IDX12790,36.0
IDX12791,10.0
IDX12792,5.0
IDX12793,4.0
IDX12794,9.0
IDX12795,7.0
IDX12796,2.0
IDX12797,31.0
IDX12798,5.0
IDX12799,57.0
IDX12800,14.0
IDX12801,78.0
IDX12802,52.0
IDX12803,64.0
IDX12804,16.0
IDX12805,7.0
IDX12806,10.0
IDX12807,11.0
IDX12808,9.0
IDX12809,10.0
IDX12810,38.0
IDX12811,24.0
IDX12812,49.0
IDX12813,33.0
IDX12814,17.0
IDX12815,16.0
IDX12816,75.0
IDX12817,6.0
IDX12818,86.0
IDX12819,8.0
IDX12820,12.0
IDX12821,5.0
IDX12822,37.0
IDX12823,13.0
IDX12824,54.0
IDX12825,3.0
IDX12826,10.0
IDX12827,25.0
IDX12828,20.0
IDX12829,8.0
IDX12830,5.0
IDX12831,2.0
IDX12832,708.0
IDX12833,59.0
IDX12834,594.0
IDX12835,113.0
IDX12836,5.0
IDX12837,549.0
IDX12838,664.0
IDX12839,29.0
IDX12840,99.0
IDX12841,0.0
IDX12842,1.0
IDX12843,-4.0
IDX12844,801.0
IDX12845,9.0
IDX12846,2.0
IDX12847,5.0
IDX12848,42.0
IDX12849,49.0
IDX12850,13.0
IDX12851,52.0
IDX12852,45.0
IDX12853,11.0
IDX12854,50.0
IDX12855,88.0
IDX12856,21.0
IDX12857,18.0
IDX12858,522.0
IDX12859,27.0
IDX12860,717.0
IDX12861,57.0
IDX12862,19.0
IDX12863,212.0
IDX12864,390.0
IDX12865,428.0
IDX12866,27.0
IDX12867,218.0
IDX12868,637.0
IDX12869,4.0
IDX12870,11.0
IDX12871,12.0
IDX12872,15.0
IDX12873,5.0
IDX12874,14.0
IDX12875,11.0
IDX12876,705.0
IDX12877,400.0
IDX12878,712.0
IDX12879,166.0
IDX12880,698.0
IDX12881,651.0
IDX12882,539.0
IDX12883,438.0
IDX12884,704.0
IDX12885,714.0
IDX12886,532.0
IDX12887,718.0
IDX12888,675.0
IDX12889,705.0
IDX12890,667.0
IDX12891,541.0
IDX12892,616.0
IDX12893,726.0
IDX12894,708.0
IDX12895,700.0
IDX12896,446.0
IDX12897,295.0
IDX12898,319.0
IDX12899,585.0
IDX12900,689.0
IDX12901,680.0
IDX12902,722.0
IDX12903,684.0
IDX12904,7.0
IDX12905,8.0
IDX12906,34.0
IDX12907,60.0
IDX12908,48.0
IDX12909,43.0
IDX12910,40.0
IDX12911,48.0
IDX12912,54.0
IDX12913,26.0
IDX12914,11.0
IDX12915,28.0
IDX12916,9.0
IDX12917,35.0
IDX12918,41.0
IDX12919,69.0
IDX12920,44.0
IDX12921,12.0
IDX12922,46.0
IDX12923,20.0
IDX12924,46.0
IDX12925,50.0
IDX12926,17.0
IDX12927,82.0
IDX12928,44.0
IDX12929,46.0
IDX12930,35.0
IDX12931,46.0
IDX12932,3.0
IDX12933,1.0
IDX12934,15.0
IDX12935,8.0
IDX12936,5.0
IDX12937,17.0
IDX12938,23.0
IDX12939,7.0
IDX12940,7.0
IDX12941,8.0
IDX12942,8.0
IDX12943,3.0
IDX12944,3.0
IDX12945,15.0
IDX12946,104.0
IDX12947,11.0
IDX12948,26.0
IDX12949,57.0
IDX12950,15.0
IDX12951,18.0
IDX12952,15.0
IDX12953,18.0
IDX12954,19.0
IDX12955,16.0
IDX12956,2.0
IDX12957,35.0
IDX12958,62.0
IDX12959,38.0
IDX12960,10.0
IDX12961,148.0
IDX12962,-6.0
IDX12963,105.0
IDX12964,14.0
IDX12965,303.0
IDX12966,104.0
IDX12967,674.0
IDX12968,689.0
IDX12969,81.0
IDX12970,15.0
IDX12971,28.0
IDX12972,18.0
IDX12973,102.0
IDX12974,60.0
IDX12975,11.0
IDX12976,14.0
IDX12977,16.0
IDX12978,71.0
IDX12979,50.0
IDX12980,3.0
IDX12981,51.0
IDX12982,59.0
IDX12983,4.0
IDX12984,24.0
IDX12985,11.0
IDX12986,89.0
IDX12987,14.0
IDX12988,82.0
IDX12989,14.0
IDX12990,132.0
IDX12991,3.0
IDX12992,14.0
IDX12993,15.0
IDX12994,15.0
IDX12995,3.0
IDX12996,10.0
IDX12997,3.0
IDX12998,18.0
IDX12999,4.0
IDX13000,3.0
IDX13001,2.0
IDX13002,6.0
IDX13003,101.0
IDX13004,15.0
IDX13005,2.0
IDX13006,15.0
IDX13007,5.0
IDX13008,2.0
IDX13009,4.0
IDX13010,3.0
IDX13011,3.0
IDX13012,2.0
IDX13013,15.0
IDX13014,44.0
IDX13015,11.0
IDX13016,4.0
IDX13017,66.0
IDX13018,15.0
IDX13019,12.0
IDX13020,119.0
IDX13021,15.0
IDX13022,18.0
IDX13023,4.0
IDX13024,15.0
IDX13025,16.0
IDX13026,7.0
IDX13027,15.0
IDX13028,12.0
IDX13029,4.0
IDX13030,2.0
IDX13031,97.0
IDX13032,15.0
IDX13033,5.0
IDX13034,12.0
IDX13035,3.0
IDX13036,703.0
IDX13037,14.0
IDX13038,122.0
IDX13039,15.0
IDX13040,7.0
IDX13041,106.0
IDX13042,2.0
IDX13043,3.0
IDX13044,14.0
IDX13045,65.0
IDX13046,602.0
IDX13047,16.0
IDX13048,12.0
IDX13049,4.0
IDX13050,12.0
IDX13051,-6.0
IDX13052,-1.0
IDX13053,-0.0
IDX13054,-3.0
IDX13055,2.0
IDX13056,-2.0
IDX13057,-1.0
IDX13058,-2.0
IDX13059,-3.0
IDX13060,-1.0
IDX13061,-2.0
IDX13062,-2.0
IDX13063,-1.0
IDX13064,-1.0
IDX13065,-3.0
IDX13066,-0.0
IDX13067,8.0
IDX13068,-1.0
IDX13069,-2.0
IDX13070,-3.0
IDX13071,-2.0
IDX13072,-2.0
IDX13073,6.0
IDX13074,-0.0
IDX13075,-0.0
IDX13076,-1.0
IDX13077,330.0
IDX13078,46.0
IDX13079,389.0
IDX13080,6.0
IDX13081,498.0
IDX13082,359.0
IDX13083,55.0
IDX13084,16.0
IDX13085,52.0
IDX13086,16.0
IDX13087,65.0
IDX13088,546.0
IDX13089,187.0
IDX13090,124.0
IDX13091,148.0
IDX13092,5.0
IDX13093,598.0
IDX13094,4.0
IDX13095,660.0
IDX13096,622.0
IDX13097,111.0
IDX13098,15.0
IDX13099,5.0
IDX13100,20.0
IDX13101,8.0
IDX13102,76.0
IDX13103,416.0
IDX13104,8.0
IDX13105,695.0
IDX13106,6.0
IDX13107,36.0
IDX13108,539.0
IDX13109,72.0
IDX13110,509.0
IDX13111,461.0
IDX13112,74.0
IDX13113,133.0
IDX13114,3.0
IDX13115,-2.0
IDX13116,17.0
IDX13117,47.0
IDX13118,1.0
IDX13119,631.0
IDX13120,30.0
IDX13121,12.0
IDX13122,23.0
IDX13123,32.0
IDX13124,6.0
IDX13125,24.0
IDX13126,53.0
IDX13127,7.0
IDX13128,33.0
IDX13129,44.0
IDX13130,14.0
IDX13131,42.0
IDX13132,20.0
IDX13133,27.0
IDX13134,4.0
IDX13135,26.0
IDX13136,18.0
IDX13137,31.0
IDX13138,13.0
IDX13139,6.0
IDX13140,45.0
IDX13141,39.0
IDX13142,62.0
IDX13143,30.0
IDX13144,22.0
IDX13145,13.0
IDX13146,24.0
IDX13147,32.0
IDX13148,16.0
IDX13149,26.0
IDX13150,22.0
IDX13151,21.0
IDX13152,24.0
IDX13153,2.0
IDX13154,6.0
IDX13155,15.0
IDX13156,15.0
IDX13157,38.0
IDX13158,59.0
IDX13159,57.0
IDX13160,16.0
IDX13161,1.0
IDX13162,7.0
IDX13163,27.0
IDX13164,15.0
IDX13165,12.0
IDX13166,9.0
IDX13167,4.0
IDX13168,37.0
IDX13169,433.0
IDX13170,54.0
IDX13171,91.0
IDX13172,72.0
IDX13173,657.0
IDX13174,55.0
IDX13175,42.0
IDX13176,26.0
IDX13177,13.0
IDX13178,64.0
IDX13179,25.0
IDX13180,345.0
IDX13181,17.0
IDX13182,91.0
IDX13183,29.0
IDX13184,30.0
IDX13185,349.0
IDX13186,42.0
IDX13187,222.0
IDX13188,51.0
IDX13189,38.0
IDX13190,7.0
IDX13191,585.0
IDX13192,53.0
IDX13193,598.0
IDX13194,334.0
IDX13195,605.0
IDX13196,41.0
IDX13197,613.0
IDX13198,65.0
IDX13199,371.0
IDX13200,40.0
IDX13201,311.0
IDX13202,36.0
IDX13203,66.0
IDX13204,58.0
IDX13205,1.0
IDX13206,39.0
IDX13207,40.0
IDX13208,12.0
IDX13209,11.0
IDX13210,41.0
IDX13211,149.0
IDX13212,7.0
IDX13213,22.0
IDX13214,8.0
IDX13215,10.0
IDX13216,15.0
IDX13217,18.0
IDX13218,1.0
IDX13219,17.0
IDX13220,51.0
IDX13221,27.0
IDX13222,14.0
IDX13223,14.0
IDX13224,27.0
IDX13225,5.0
IDX13226,5.0
IDX13227,29.0
IDX13228,223.0
IDX13229,39.0
IDX13230,12.0
IDX13231,3.0
IDX13232,4.0
IDX13233,14.0
IDX13234,8.0
IDX13235,30.0
IDX13236,689.0
IDX13237,23.0
IDX13238,30.0
IDX13239,46.0
IDX13240,23.0
IDX13241,600.0
IDX13242,33.0
IDX13243,38.0
IDX13244,25.0
IDX13245,50.0
IDX13246,633.0
IDX13247,2.0
IDX13248,4.0
IDX13249,-5.0
IDX13250,5.0
IDX13251,4.0
IDX13252,365.0
IDX13253,1.0
IDX13254,65.0
IDX13255,66.0
IDX13256,47.0
IDX13257,56.0
IDX13258,54.0
IDX13259,75.0
IDX13260,43.0
IDX13261,333.0
IDX13262,14.0
IDX13263,59.0
IDX13264,10.0
IDX13265,9.0
IDX13266,5.0
IDX13267,14.0
IDX13268,12.0
IDX13269,11.0
IDX13270,5.0
IDX13271,8.0
IDX13272,9.0
IDX13273,14.0
IDX13274,5.0
IDX13275,1.0
IDX13276,6.0
IDX13277,2.0
IDX13278,1.0
IDX13279,6.0
IDX13280,2.0
IDX13281,5.0
IDX13282,4.0
IDX13283,2.0
IDX13284,5.0
IDX13285,115.0
IDX13286,0.0
IDX13287,1.0
IDX13288,1.0
IDX13289,1.0
IDX13290,177.0
IDX13291,178.0
IDX13292,122.0
IDX13293,80.0
IDX13294,119.0
IDX13295,40.0
IDX13296,37.0
IDX13297,176.0
IDX13298,168.0
IDX13299,65.0
IDX13300,4.0
IDX13301,456.0
IDX13302,2.0
IDX13303,2.0
IDX13304,81.0
IDX13305,5.0
IDX13306,8.0
IDX13307,46.0
IDX13308,3.0
IDX13309,7.0
IDX13310,3.0
IDX13311,9.0
IDX13312,4.0
IDX13313,5.0
IDX13314,8.0
IDX13315,3.0
IDX13316,23.0
IDX13317,58.0
IDX13318,6.0
IDX13319,13.0
IDX13320,16.0
IDX13321,3.0
IDX13322,48.0
IDX13323,50.0
IDX13324,51.0
IDX13325,52.0
IDX13326,17.0
IDX13327,1.0
IDX13328,16.0
IDX13329,16.0
IDX13330,6.0
IDX13331,16.0
IDX13332,5.0
IDX13333,7.0
IDX13334,20.0
IDX13335,8.0
IDX13336,4.0
IDX13337,8.0
IDX13338,6.0
IDX13339,1.0
IDX13340,17.0
IDX13341,31.0
IDX13342,5.0
IDX13343,63.0
IDX13344,5.0
IDX13345,54.0
IDX13346,61.0
IDX13347,11.0
IDX13348,12.0
IDX13349,7.0
IDX13350,9.0
IDX13351,17.0
IDX13352,10.0
IDX13353,-1.0
IDX13354,8.0
IDX13355,9.0
IDX13356,4.0
IDX13357,8.0
IDX13358,75.0
IDX13359,5.0
IDX13360,9.0
IDX13361,18.0
IDX13362,11.0
IDX13363,6.0
IDX13364,8.0
IDX13365,28.0
IDX13366,77.0
IDX13367,9.0
IDX13368,6.0
IDX13369,4.0
IDX13370,4.0
IDX13371,11.0
IDX13372,-2.0
IDX13373,8.0
IDX13374,11.0
IDX13375,32.0
IDX13376,7.0
IDX13377,5.0
IDX13378,6.0
IDX13379,19.0
IDX13380,2.0
IDX13381,14.0
IDX13382,2.0
IDX13383,48.0
IDX13384,5.0
IDX13385,1.0
IDX13386,647.0
IDX13387,710.0
IDX13388,84.0
IDX13389,13.0
IDX13390,382.0
IDX13391,411.0
IDX13392,459.0
IDX13393,59.0
IDX13394,118.0
IDX13395,140.0
IDX13396,62.0
IDX13397,2.0
IDX13398,18.0
IDX13399,63.0
IDX13400,71.0
IDX13401,156.0
IDX13402,159.0
IDX13403,128.0
IDX13404,72.0
IDX13405,41.0
IDX13406,33.0
IDX13407,6.0
IDX13408,15.0
IDX13409,215.0
IDX13410,7.0
IDX13411,5.0
IDX13412,77.0
IDX13413,155.0
IDX13414,60.0
IDX13415,12.0
IDX13416,6.0
IDX13417,48.0
IDX13418,37.0
IDX13419,8.0
IDX13420,10.0
IDX13421,11.0
IDX13422,14.0
IDX13423,5.0
IDX13424,10.0
IDX13425,4.0
IDX13426,33.0
IDX13427,24.0
IDX13428,10.0
IDX13429,125.0
IDX13430,18.0
IDX13431,57.0
IDX13432,43.0
IDX13433,639.0
IDX13434,16.0
IDX13435,169.0
IDX13436,695.0
IDX13437,47.0
IDX13438,141.0
IDX13439,3.0
IDX13440,10.0
IDX13441,21.0
IDX13442,3.0
IDX13443,28.0
IDX13444,53.0
IDX13445,13.0
IDX13446,2.0
IDX13447,10.0
IDX13448,18.0
IDX13449,11.0
IDX13450,5.0
IDX13451,8.0
IDX13452,15.0
IDX13453,1.0
IDX13454,10.0
IDX13455,11.0
IDX13456,11.0
IDX13457,4.0
IDX13458,232.0
IDX13459,684.0
IDX13460,53.0
IDX13461,136.0
IDX13462,37.0
IDX13463,10.0
IDX13464,206.0
IDX13465,135.0
IDX13466,22.0
IDX13467,160.0
IDX13468,200.0
IDX13469,17.0
IDX13470,45.0
IDX13471,77.0
IDX13472,8.0
IDX13473,31.0
IDX13474,54.0
IDX13475,8.0
IDX13476,681.0
IDX13477,695.0
IDX13478,13.0
IDX13479,142.0
IDX13480,5.0
IDX13481,106.0
IDX13482,16.0
IDX13483,5.0
IDX13484,52.0
IDX13485,50.0
IDX13486,18.0
IDX13487,51.0
IDX13488,333.0
IDX13489,99.0
IDX13490,7.0
IDX13491,17.0
IDX13492,600.0
IDX13493,20.0
IDX13494,71.0
IDX13495,4.0
IDX13496,25.0
IDX13497,20.0
IDX13498,421.0
IDX13499,695.0
IDX13500,90.0
IDX13501,48.0
IDX13502,69.0
IDX13503,7.0
IDX13504,5.0
IDX13505,63.0
IDX13506,1.0
IDX13507,3.0
IDX13508,7.0
IDX13509,55.0
IDX13510,2.0
IDX13511,7.0
IDX13512,7.0
IDX13513,64.0
IDX13514,7.0
IDX13515,31.0
IDX13516,10.0
IDX13517,52.0
IDX13518,39.0
IDX13519,318.0
IDX13520,93.0
IDX13521,7.0
IDX13522,45.0
IDX13523,61.0
IDX13524,33.0
IDX13525,19.0
IDX13526,20.0
IDX13527,10.0
IDX13528,398.0
IDX13529,14.0
IDX13530,52.0
IDX13531,302.0
IDX13532,39.0
IDX13533,39.0
IDX13534,80.0
IDX13535,193.0
IDX13536,561.0
IDX13537,67.0
IDX13538,674.0
IDX13539,636.0
IDX13540,92.0
IDX13541,98.0
IDX13542,702.0
IDX13543,61.0
IDX13544,79.0
IDX13545,82.0
IDX13546,124.0
IDX13547,270.0
IDX13548,68.0
IDX13549,63.0
IDX13550,630.0
IDX13551,634.0
IDX13552,333.0
IDX13553,40.0
IDX13554,56.0
IDX13555,450.0
IDX13556,193.0
IDX13557,291.0
IDX13558,184.0
IDX13559,105.0
IDX13560,413.0
IDX13561,68.0
IDX13562,33.0
IDX13563,135.0
IDX13564,93.0
IDX13565,168.0
IDX13566,127.0
IDX13567,122.0
IDX13568,334.0
IDX13569,588.0
IDX13570,75.0
IDX13571,594.0
IDX13572,203.0
IDX13573,647.0
IDX13574,534.0
IDX13575,12.0
IDX13576,65.0
IDX13577,394.0
IDX13578,19.0
IDX13579,13.0
IDX13580,10.0
IDX13581,686.0
IDX13582,79.0
IDX13583,680.0
IDX13584,55.0
IDX13585,679.0
IDX13586,7.0
IDX13587,68.0
IDX13588,12.0
IDX13589,21.0
IDX13590,19.0
IDX13591,12.0
IDX13592,47.0
IDX13593,623.0
IDX13594,700.0
IDX13595,9.0
IDX13596,715.0
IDX13597,59.0
IDX13598,56.0
IDX13599,28.0
IDX13600,337.0
IDX13601,25.0
IDX13602,31.0
IDX13603,30.0
IDX13604,64.0
IDX13605,22.0
IDX13606,29.0
IDX13607,77.0
IDX13608,54.0
IDX13609,53.0
IDX13610,81.0
IDX13611,76.0
IDX13612,202.0
IDX13613,56.0
IDX13614,38.0
IDX13615,383.0
IDX13616,8.0
IDX13617,57.0
IDX13618,72.0
IDX13619,525.0
IDX13620,24.0
IDX13621,87.0
IDX13622,384.0
IDX13623,17.0
IDX13624,649.0
IDX13625,8.0
IDX13626,4.0
IDX13627,43.0
IDX13628,7.0
IDX13629,65.0
IDX13630,10.0
IDX13631,327.0
IDX13632,3.0
IDX13633,6.0
IDX13634,11.0
IDX13635,4.0
IDX13636,13.0
IDX13637,8.0
IDX13638,17.0
IDX13639,10.0
IDX13640,3.0
IDX13641,145.0
IDX13642,18.0
IDX13643,6.0
IDX13644,15.0
IDX13645,29.0
IDX13646,4.0
IDX13647,7.0
IDX13648,8.0
IDX13649,5.0
IDX13650,27.0
IDX13651,371.0
IDX13652,56.0
IDX13653,18.0
IDX13654,3.0
IDX13655,11.0
IDX13656,43.0
IDX13657,3.0
IDX13658,-0.0
IDX13659,49.0
IDX13660,15.0
IDX13661,2.0
IDX13662,4.0
IDX13663,71.0
IDX13664,12.0
IDX13665,29.0
IDX13666,30.0
IDX13667,33.0
IDX13668,7.0
IDX13669,18.0
IDX13670,6.0
IDX13671,29.0
IDX13672,17.0
IDX13673,1.0
IDX13674,14.0
IDX13675,39.0
IDX13676,10.0
IDX13677,18.0
IDX13678,8.0
IDX13679,48.0
IDX13680,22.0
IDX13681,9.0
IDX13682,14.0
IDX13683,16.0
IDX13684,9.0
IDX13685,5.0
IDX13686,17.0
IDX13687,43.0
IDX13688,16.0
IDX13689,8.0
IDX13690,7.0
IDX13691,17.0
IDX13692,15.0
IDX13693,19.0
IDX13694,18.0
IDX13695,29.0
IDX13696,89.0
IDX13697,15.0
IDX13698,334.0
IDX13699,40.0
IDX13700,20.0
IDX13701,30.0
IDX13702,21.0
IDX13703,3.0
IDX13704,-1.0
IDX13705,7.0
IDX13706,44.0
IDX13707,2.0
IDX13708,49.0
IDX13709,65.0
IDX13710,134.0
IDX13711,55.0
IDX13712,54.0
IDX13713,64.0
IDX13714,12.0
IDX13715,4.0
IDX13716,6.0
IDX13717,24.0
IDX13718,12.0
IDX13719,4.0
IDX13720,4.0
IDX13721,4.0
IDX13722,6.0
IDX13723,30.0
IDX13724,20.0
IDX13725,7.0
IDX13726,6.0
IDX13727,10.0
IDX13728,27.0
IDX13729,4.0
IDX13730,24.0
IDX13731,4.0
IDX13732,-2.0
IDX13733,16.0
IDX13734,18.0
IDX13735,58.0
IDX13736,10.0
IDX13737,15.0
IDX13738,13.0
IDX13739,14.0
IDX13740,2.0
IDX13741,71.0
IDX13742,25.0
IDX13743,6.0
IDX13744,56.0
IDX13745,11.0
IDX13746,16.0
IDX13747,12.0
IDX13748,5.0
IDX13749,172.0
IDX13750,123.0
IDX13751,97.0
IDX13752,11.0
IDX13753,11.0
IDX13754,18.0
IDX13755,1.0
IDX13756,58.0
IDX13757,622.0
IDX13758,621.0
IDX13759,58.0
IDX13760,52.0
IDX13761,7.0
IDX13762,561.0
IDX13763,11.0
IDX13764,7.0
IDX13765,601.0
IDX13766,583.0
IDX13767,45.0
IDX13768,662.0
IDX13769,37.0
IDX13770,583.0
IDX13771,627.0
IDX13772,594.0
IDX13773,11.0
IDX13774,694.0
IDX13775,63.0
IDX13776,10.0
IDX13777,3.0
IDX13778,13.0
IDX13779,613.0
IDX13780,12.0
IDX13781,106.0
IDX13782,605.0
IDX13783,11.0
IDX13784,18.0
IDX13785,568.0
IDX13786,7.0
IDX13787,662.0
IDX13788,9.0
IDX13789,691.0
IDX13790,6.0
IDX13791,64.0
IDX13792,27.0
IDX13793,23.0
IDX13794,4.0
IDX13795,24.0
IDX13796,3.0
IDX13797,20.0
IDX13798,9.0
IDX13799,-6.0
IDX13800,409.0
IDX13801,127.0
IDX13802,43.0
IDX13803,2.0
IDX13804,143.0
IDX13805,61.0
IDX13806,15.0
IDX13807,8.0
IDX13808,9.0
IDX13809,6.0
IDX13810,6.0
IDX13811,10.0
IDX13812,183.0
IDX13813,50.0
IDX13814,27.0
IDX13815,384.0
IDX13816,395.0
IDX13817,13.0
IDX13818,157.0
IDX13819,34.0
